id_tmp,periodo,legislatura,fecha_presentacion,numero,proponente,grupo_parlamentario,titulo,sumilla,autores,adherentes,seguimiento,iniciativa_agrupadas,numero_simple,fecha_ultima,estado,link_detalle,periodo_inicio,periodo_fin,fecha_registro
2000200100242,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,00242 ,Congreso,Perú 2000,CODIGO PROC.CIVIL:731-REMATES JUDICIALES DE BIENES,"Modifica el artículo 731º del Decreto Legislativo Nº 768, Código Procesal Civil; referente al procedimiento en casos de remates judiciales de bienes.",Cáceres Pérez  Róger Luis,," 24/08/2000 A comisión Reforma de Códigos
29/08/2000 En comisión Reforma de Códigos
14/09/2000 Dictamen Negativo Reforma de Códigos   Mayoria ",0054,00242,09/14/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100243,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,00243 ,Congreso,Perú 2000,TITULOS VALORES:REALIZACION DE PROTESTO,"Modifica el artículo 74.1º de la Ley Nº 27287, Ley de Títulos Valores; relativo a la realización del protesto de los títulos valores",Cáceres Pérez  Róger Luis,," 24/08/2000 A comisión Justicia
29/08/2000 En comisión Justicia
19/10/2000 Rechazado de Plano Justicia ",,00243,10/19/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100244,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,00244 ,Congreso,Multiparlamentario,MUNICIPALIDAD:OBLIGACION PUBLICAR VIAJES EXTRANJERO FUNCIONARIOS,"Establece la obligación de publicar en el Diario Oficial El Peruano, las autorizaciones de viaje al exterior del país, de las autoridades y funcionarios municipales.","Velit Nuñez  Jorge Miguel,Aguirre Altamirano  Guzmán,Alva Castro  Luis Juan,Arroyo Cobián  Francisco Javier,Cáceres Pérez  Róger Luis,Cuaresma Sánchez  Carlos Ricardo,Cruz Loyola  Alberto,Donayre Pasquel  Patricia Elizabeth,Huamán Lu  María del Milagro,Masías Oyanguren  Manuel Alejandro,Rengifo Ruiz  Marciano Segundo,Rivadeneyra Reátegui  Robinson,Rodríguez de Aguilar  Ruby Consuelo,Tait Villacorta  Cecilia Roxana,Ticona Gómez  Gregorio,Vilchez Malpica  Pedro David,Waisman Rjavinsthi  Dávid",," 25/08/2000 A comisión Descentralización
29/08/2000 En comisión Descentralización
10/10/2000 Dictamen Favorable Sustitutorio Descentralización   Mayoria
13/10/2000 Orden del Día ",,00244,10/13/2000,Orden del Día,,2000,2001,2021-02-20 22:31:49
2000200100245,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,"Resolución Legislativa Nº: 27407 01/23/2001 FUNDACION,ORGANIZACION IBEROAMERICANA DE LA JUVENTUD",Poder Ejecutivo,vacio,"FUNDACION,ORGANIZACION IBEROAMERICANA DE LA JUVENTUD"," Resolución Legislativa que aprueba el Acta de Fundación de la Organización Iberoamericana de la
Juventud (OIJ). ",vacio,," 25/08/2000 A comisión Relaciones Exteriores
29/08/2000 En comisión Relaciones Exteriores
04/12/2000 Dictamen Favorable Relaciones Exteriores   Mayoria
14/12/2000 Orden del Día
17/01/2001 Aprobado
17/01/2001 Autógrafa   Sobre Nº: 85-2000
23/01/2001 Publicado  Resolución Legislativa    Nº: 27407 ",,00245,01/23/2001,Promulgado Resolución Legislativa,,2000,2001,2021-02-20 22:31:49
2000200100246,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,Resolución Legislativa Nº: 27405 01/22/2001 COOPERACION CIENCIA/TECNOLOGIA NUCLEAR (ARCAL),Poder Ejecutivo,vacio,COOPERACION CIENCIA/TECNOLOGIA NUCLEAR (ARCAL)," Resolución Legislativa que aprueba el """"Acuerdo de Cooperación para la Promoción de la Ciencia y la
Tecnología Nucleares en América Latina y el Caribe (ARCAL)"""". ",vacio,," 25/08/2000 A comisión Relaciones Exteriores
29/08/2000 En comisión Relaciones Exteriores
04/12/2000 Dictamen Favorable Relaciones Exteriores   Mayoria
14/12/2000 Orden del Día
17/01/2001 Aprobado
17/01/2001 Autógrafa   Sobre Nº: 86-2000
22/01/2001 Publicado  Resolución Legislativa    Nº: 27405 ",,00246,01/22/2001,Promulgado Resolución Legislativa,,2000,2001,2021-02-20 22:31:49
2000200100247,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,00247 ,Congreso,Multiparlamentario,"CONCILIACION:PRINCIPIOS,MATERIAS CONCILIABLES","Modifica los artículos 2º y 9º de la Ley Nº 26872, Ley de Conciliación; referidos a los principios de la conciliación y a las materias conciliables.","Cabanillas Bustamante  Mercedes,Masías Oyanguren  Manuel Alejandro",," 25/08/2000 A comisión Justicia
29/08/2000 En comisión Justicia
20/09/2000 A comisión Derechos Humanos y Pacificación
25/09/2000 En comisión Derechos Humanos y Pacificación
17/11/2000 Dictamen Favorable Sustitutorio Derechos Humanos y Pacificación   Mayoria ",0260,00247,11/17/2000,Dictamen,,2000,2001,2021-02-20 22:31:49
2000200100248,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,00248 ,Congreso,Multiparlamentario,"PATRIMONIO GENETICO:PROTECCION,SANCION DISCRIMINACION",Propone normas para proteger el patrimonio genético humano e impedir y sancionar la discriminación por factores genéticos.,"Flores-Araoz Esparza  Antero,Barrón Cebreros  Xavier Rodolfo",," 25/08/2000 A comisión Reforma de Códigos
25/08/2000 A comisión Trabajo y Seguridad Social
29/08/2000 En comisión Reforma de Códigos
29/08/2000 En comisión Trabajo y Seguridad Social ",,00248,08/29/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100249,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,00249 ,Congreso,Multiparlamentario,PARTIDOS POLITICOS:LEY DE...,Proyecto de Ley General de Partidos Políticos.,"Pease García  Henry Gustavo,Estrada Pérez  Daniel Federico,Helfer Palacios  Gloria Gilda,Morales Mansilla  Pedro Antonio,Paniagua Corazao  Valentín,Donayre Pasquel  Patricia Elizabeth",," 25/08/2000 A comisión Constitución y Reglamento del Congreso
28/08/2000 En comisión Constitución y Reglamento del Congreso ",,00249,08/28/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100250,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,00250 ,Congreso,Perú Posible,ADUANAS:INCENTIVOS TRIBUTARIOS MEDIOS DE COMUNICACION,"Restituye la vigencia de los artículos 1°, 2° y 3° de la Ley N° 24072, que otorga incentivos tributarios a los medios de comunicación y cultura masivos hasta el 31 de julio de 2005.",Velit Granda  Juan Antonio,," 25/08/2000 A comisión Economía
29/08/2000 En comisión Economía ",,00250,08/29/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100251,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/23/2000,Ley Nº: 27416 02/06/2001 EXONERA PAGO MULTA VOTACION ULTIMAS ELECCIONES,Congreso,Perú 2000,EXONERA PAGO MULTA VOTACION ULTIMAS ELECCIONES, Ley que exonera del pago de multa por omisión a votaciones en las últimas elecciones. ,Espinoza Matos  María Jesús,," 25/08/2000 A comisión Constitución y Reglamento del Congreso
29/08/2000 En comisión Constitución y Reglamento del Congreso
17/01/2001 Aprobado
17/01/2001 Autógrafa   Sobre Nº: 83-2000
06/02/2001 Publicado  Ley    Nº: 27416 ","0115, 0085, 1094, 0273, 0311, 0425",00251,02/06/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100252,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,00252 ,Congreso,Perú 2000,"ELECCIONES:REDUCCION FIRMAS ADHERENTES,AGRUP.POLITICAS","Modifica el inciso b) del artículo 88º de la Ley Nº 26859, Ley Orgánica de Elecciones, referente a la reducción del porcentaje de firmas de adherentes para inscribir agrupaciones políticas en el Jurado Nacional de Elecciones, de 4% a 2%.",Bartra Gonzáles  Angel Miguel,," 25/08/2000 A comisión Constitución y Reglamento del Congreso
28/08/2000 En comisión Constitución y Reglamento del Congreso ","0737, 0451, 0494, 0527, 0670, 0518, 0064, 0127, 0452, 0465, 1114, 0015",00252,08/28/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100253,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,00253 ,Congreso,Perú 2000,"PRESUPUESTO:CONGRESO,AÑO 2001",Presupuesto del Congreso de la República para el año 2001.,Hildebrandt Pérez Treviño  Martha Luz,, 24/08/2000 Aprobado ,0289,00253,08/24/2000,Aprobado,,2000,2001,2021-02-20 22:31:49
2000200100254,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,00254 ,Congreso,Perú 2000,MUNICIPALIDAD:RECURSOS FONCOMUN A CENTRO POBLADO MENOR,"Modifica el inciso a) del artículo 87º del Decreto Legislativo Nº 776, Ley de Tributación Municipal; a fin de que los recursos del Fondo de Compensación Municipal, FONCOMUN, se distribuyan entre las Municipalidades de Centro Poblado Menor (Municipalidades Delegadas).",Rodríguez de Aguilar  Ruby Consuelo,," 25/08/2000 A comisión Descentralización
29/08/2000 En comisión Descentralización ",,00254,08/29/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100255,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,00255 ,Congreso,Multiparlamentario,TRABAJO:GRATIFICACION EXTRAORD.PERIODICIDAD MENSUAL,"Faculta al empleador del régimen laboral de la actividad privada, a otorgar gratificaciones extraordinarias de periodicidad mensual.","Alva Hart  Beatriz Regina,Barrón Cebreros  Xavier Rodolfo",," 25/08/2000 A comisión Trabajo y Seguridad Social
29/08/2000 En comisión Trabajo y Seguridad Social
03/05/2001 Dictamen Favorable Sustitutorio Trabajo y Seguridad Social   Unanimidad ","0126, 1243",00255,05/03/2001,Dictamen,,2000,2001,2021-02-20 22:31:49
2000200100256,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,00256 ,Poder Ejecutivo,vacio,FONCOMUN:APLICACION 20% DEL...,"Proyecto de Ley referente a la aplicación del 20% del FONCOMUN en Centros Poblados Menores, Comunidades y Anexos. (Se adhiere al proyecto el Sr.Congresista ANIBAL DEL CARPIO FARFAN).",vacio,," 24/08/2000 A comisión Descentralización
24/08/2000 En comisión Descentralización ",,00256,08/24/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100257,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,Ley Nº: 27387 12/29/2000 MODIFICA ARTICULOS DE LA LEY ORGANICA DE ELECCIONES,Poder Ejecutivo,vacio,MODIFICA ARTICULOS DE LA LEY ORGANICA DE ELECCIONES," Ley que modifica artículos a la Ley N° 26859, Ley Orgánica de Elecciones. ",vacio,," 24/08/2000 A comisión Constitución y Reglamento del Congreso
24/08/2000 En comisión Constitución y Reglamento del Congreso
28/11/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Mayoria
30/11/2000 Orden del Día
27/12/2000 Aprobado
29/12/2000 Publicado  Ley    Nº: 27387 ","0809, 0906, 0982, 0986, 0993, 1013, 1033, 1037, 1059, 1074, 1078, 1096, 1082, 1100, 1115, 1129, 1126, 0019, 0199, 0339, 0346, 0453, 0511, 0614, 0521, 0531, 0585, 0586, 0633, 0639, 0710, 0711, 0738, 0741, 0800, 0801, 0894, 1113, 1019, 1145",00257,12/29/2000,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100258,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,Ley Nº: 27479 06/12/2001 LEY DEL SISTEMA DE INTELIGENCIA NACIONAL (SINA),Poder Ejecutivo,vacio,LEY DEL SISTEMA DE INTELIGENCIA NACIONAL (SINA), Ley del Sistema de Inteligencia Nacional ( SINA). ,vacio,," 24/08/2000 A comisión Defensa Nacional, Orden Interno e Inteligencia
24/08/2000 En comisión Defensa Nacional, Orden Interno e Inteligencia
27/04/2001 Dictamen Favorable Sustitutorio Defensa Nacional, Orden Interno e Inteligencia   Mayoria
10/05/2001 Orden del Día
10/05/2001 Aprobado
11/05/2001 Autógrafa   Sobre Nº: 132
05/06/2001 Promulgado por el Congreso
12/06/2001 Publicado  Ley    Nº: 27479 ","0123, 0322, 0540, 0662",00258,06/12/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100259,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,09/01/2000,00259 ,Congreso,Perú Posible,INSTITUTO PERUANO DE LA ALPACA:CREA...,"Crea el Instituto Peruano de la Alpaca (INPEA), que tendrá por obejtivo promover el estudio, conocimiento y promoción de la mencionada especie y efectuar propuestas sobre las medidas que el Estado debe adoptar con tal fin.",Torres Ccalla  Leoncio Zacarías,," 04/09/2000 A comisión Agraria
06/09/2000 En comisión Agraria
28/11/2000 Dictamen Negativo Agraria   Mayoria ",,00259,11/28/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100260,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/24/2000,00260 ,Congreso,Perú 2000,CONCILIACION:MATERIAS CONCILIABLES-DERECHO DE FAMILIA,"Modifica el artículo 9º de la Ley Nº 26872, Ley de Conciliación; referente a materias conciliables en asuntos relacionados al derecho de familia.","Schenone Ordinola  Miriam Esperanza,Delgado Aparicio  Luis Humberto,Moyano Delgado  Martha Lupe",," 25/08/2000 A comisión Justicia
29/08/2000 En comisión Justicia
02/10/2000 A comisión Derechos Humanos y Pacificación
04/10/2000 En comisión Derechos Humanos y Pacificación
17/11/2000 Dictamen Favorable Sustitutorio Derechos Humanos y Pacificación   Mayoria ",0247,00260,11/17/2000,Dictamen,,2000,2001,2021-02-20 22:31:49
2000200100261,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/25/2000,00261 ,Congreso,Perú 2000,"CODIGO PENAL:189,DELITOS ABIGEATO,ROBO DE GANADO",Modifica los artículos 189ºA y 189ºC del Código Penal; referente a las agravantes de los delitos de abigeato y robo de ganado,Amorin Bueno  Adolfo Luis,," 25/08/2000 A comisión Reforma de Códigos
29/08/2000 En comisión Reforma de Códigos
30/11/2000 Dictamen Negativo Reforma de Códigos   Mayoria ",,00261,11/30/2000,Archivo,,2000,2001,2021-02-20 22:31:49
